seconds,hours,svn,pwm icharge,pwm iled,pwm vlimit,pwm led,control_output_flags,control_flags,v_ref_ad,v_charge_ad,i_batt_ad,t_batt_ad,v_batt_ad,t_led_ad,batt_id_ad,t_driver_ad,driver_input_flags,Converted by computer:,vcharger (V),ibatt (A),tbatt (C),vbatt (V),tled (C),tdriver (C),
0.0,0.0000,3217,1023,0,0,0,00000001,0000000000000000,0,3,1,582,724,603,513,561,00111111,,0.08,-0.01,22.8,18.90,25.2,25.0,
1.0,0.0003,3217,1023,0,0,0,00000001,0000000000000000,0,3,1,581,724,603,513,561,00111111,,0.08,-0.01,22.9,18.90,25.2,25.0,
2.0,0.0006,3217,1023,0,0,0,00000001,0000000000000000,0,3,1,582,724,603,513,561,00111111,,0.08,-0.01,22.8,18.90,25.2,25.0,
3.0,0.0008,3217,1023,0,0,0,00000001,0000000000000000,0,3,1,581,724,603,513,561,00111111,,0.08,-0.01,22.9,18.90,25.2,25.0,
4.0,0.0011,3217,1023,0,0,0,00000001,0000000000000000,0,3,1,581,724,603,514,561,00111111,,0.08,-0.01,22.9,18.90,25.2,25.0,
5.0,0.0014,3217,1023,0,0,0,00000001,0000000000000000,0,3,1,582,724,603,513,561,00111111,,0.08,-0.01,22.8,18.90,25.2,25.0,
6.0,0.0017,3217,1023,0,50,200,00000001,0000000000000000,0,945,1,581,724,603,513,561,00111111,,24.12,-0.01,22.9,18.90,25.2,25.0,
7.0,0.0019,3217,1023,0,50,200,00000001,0000000000000000,0,945,1,581,724,603,513,561,00111111,,24.12,-0.01,22.9,18.90,25.2,25.0,
8.0,0.0022,3217,29,0,42,200,00000101,0000000000000000,0,936,275,582,772,603,513,561,00101110,,23.89,2.20,22.8,20.15,25.2,25.0,
9.0,0.0025,3217,29,0,40,200,00000101,0000000000000000,0,935,275,582,783,603,513,561,00101110,,23.87,2.20,22.8,20.44,25.2,25.0,
10.0,0.0028,3217,29,0,40,200,00000101,0000000000000000,0,936,274,582,785,603,513,561,00101110,,23.89,2.19,22.8,20.49,25.2,25.0,
11.0,0.0031,3217,29,0,39,200,00000101,0000000000000000,0,936,275,582,786,603,513,561,00101110,,23.89,2.20,22.8,20.52,25.2,25.0,
12.0,0.0033,3217,29,0,39,200,00000101,0000000000000000,0,936,274,582,787,603,513,561,00101110,,23.89,2.19,22.8,20.54,25.2,25.0,
13.0,0.0036,3217,29,0,39,200,00000101,0000000000000000,0,936,274,582,788,603,513,561,00101110,,23.89,2.19,22.8,20.57,25.2,25.0,
14.0,0.0039,3217,29,0,39,200,00000101,0000000000000000,0,936,275,582,788,603,513,561,00101110,,23.89,2.20,22.8,20.57,25.2,25.0,
15.0,0.0042,3217,29,0,39,200,00000101,0000000000000000,0,937,275,582,789,604,513,561,00101110,,23.92,2.20,22.8,20.59,25.1,25.0,
16.0,0.0044,3217,29,0,39,200,00000101,0000000000000000,0,936,275,582,790,604,513,561,00101110,,23.89,2.20,22.8,20.62,25.1,25.0,
17.0,0.0047,3217,29,0,39,200,00000101,0000000000000000,0,936,275,582,791,603,513,561,00101110,,23.89,2.20,22.8,20.65,25.2,25.0,
18.0,0.0050,3217,29,0,39,200,00000101,0000000000000000,0,937,275,582,791,604,513,561,00101110,,23.92,2.20,22.8,20.65,25.1,25.0,
19.0,0.0053,3217,29,0,38,200,00000101,0000000000000000,0,936,275,581,792,604,513,561,00101110,,23.89,2.20,22.9,20.67,25.1,25.0,
20.0,0.0056,3217,29,0,38,200,00000101,0000000000000000,0,936,275,581,793,604,513,561,00101110,,23.89,2.20,22.9,20.70,25.1,25.0,
21.0,0.0058,3217,29,0,38,200,00000101,0000000000000000,0,936,274,582,794,604,513,561,00101110,,23.89,2.19,22.8,20.73,25.1,25.0,
22.0,0.0061,3217,29,0,38,200,00000101,0000000000000000,0,935,275,581,794,604,513,561,00101110,,23.87,2.20,22.9,20.73,25.1,25.0,
23.0,0.0064,3217,29,0,38,200,00000101,0000000000000000,0,936,275,581,795,604,513,561,00101110,,23.89,2.20,22.9,20.75,25.1,25.0,
24.0,0.0067,3217,29,0,38,200,00000101,0000000000000000,0,936,275,581,795,604,513,561,00101110,,23.89,2.20,22.9,20.75,25.1,25.0,
25.0,0.0069,3217,29,0,38,200,00000101,0000000000000000,0,935,275,581,796,604,513,561,00101110,,23.87,2.20,22.9,20.78,25.1,25.0,
26.0,0.0072,3217,29,0,38,200,00000101,0000000000000000,0,936,274,581,796,604,513,561,00101110,,23.89,2.19,22.9,20.78,25.1,25.0,
27.0,0.0075,3217,29,0,38,200,00000101,0000000000000000,0,935,274,581,797,604,513,560,00101110,,23.87,2.19,22.9,20.80,25.1,25.1,
28.0,0.0078,3217,29,0,38,200,00000101,0000000000000000,0,936,275,581,798,604,513,560,00101110,,23.89,2.20,22.9,20.83,25.1,25.1,
29.0,0.0081,3217,29,0,38,200,00000101,0000000000000000,0,936,275,581,798,604,513,560,00101110,,23.89,2.20,22.9,20.83,25.1,25.1,
30.0,0.0083,3217,29,0,38,200,00000101,0000000000000000,0,936,274,581,798,604,514,560,00101110,,23.89,2.19,22.9,20.83,25.1,25.1,
31.0,0.0086,3217,29,0,37,200,00000101,0000000000000000,0,936,275,581,799,605,513,560,00101110,,23.89,2.20,22.9,20.86,25.0,25.1,
32.0,0.0089,3217,29,0,37,200,00000101,0000000000000000,0,935,274,581,799,605,513,560,00101110,,23.87,2.19,22.9,20.86,25.0,25.1,
33.0,0.0092,3217,29,0,37,200,00000101,0000000000000000,0,937,275,581,800,605,513,560,00101110,,23.92,2.20,22.9,20.88,25.0,25.1,
34.0,0.0094,3217,29,0,37,200,00000101,0000000000000000,0,936,274,581,801,605,513,560,00101110,,23.89,2.19,22.9,20.91,25.0,25.1,
35.0,0.0097,3217,29,0,37,200,00000101,0000000000000000,0,936,275,581,801,605,513,560,00101110,,23.89,2.20,22.9,20.91,25.0,25.1,
36.0,0.0100,3217,29,0,37,200,00000101,0000000000000000,0,936,275,581,801,605,513,560,00101110,,23.89,2.20,22.9,20.91,25.0,25.1,
37.0,0.0103,3217,29,0,37,200,00000101,0000000000000000,0,936,275,581,802,605,513,560,00101110,,23.89,2.20,22.9,20.93,25.0,25.1,
38.0,0.0106,3217,29,0,37,200,00000101,0000000000000000,0,936,275,580,802,605,513,560,00101110,,23.89,2.20,23.0,20.93,25.0,25.1,
39.0,0.0108,3217,29,0,37,200,00000101,0000000000000000,0,936,274,580,803,605,513,560,00101110,,23.89,2.19,23.0,20.96,25.0,25.1,
40.0,0.0111,3217,29,0,37,200,00000101,0000000000000000,0,935,275,581,803,605,513,560,00101110,,23.87,2.20,22.9,20.96,25.0,25.1,
41.0,0.0114,3217,29,0,37,200,00000101,0000000000000000,0,936,274,580,804,605,513,560,00101110,,23.89,2.19,23.0,20.99,25.0,25.1,
42.0,0.0117,3217,29,0,37,200,00000101,0000000000000000,0,936,275,580,804,605,513,559,00101110,,23.89,2.20,23.0,20.99,25.0,25.2,
43.0,0.0119,3217,29,0,36,200,00000101,0000000000000000,0,935,275,580,805,606,514,560,00101110,,23.87,2.20,23.0,21.01,24.9,25.1,
44.0,0.0122,3217,29,0,36,200,00000101,0000000000000000,0,936,275,580,805,606,513,560,00101110,,23.89,2.20,23.0,21.01,24.9,25.1,
45.0,0.0125,3217,29,0,36,200,00000101,0000000000000000,0,936,274,580,805,606,513,559,00101110,,23.89,2.19,23.0,21.01,24.9,25.2,
46.0,0.0128,3217,29,0,36,200,00000101,0000000000000000,0,935,275,580,806,606,514,559,00101110,,23.87,2.20,23.0,21.04,24.9,25.2,
47.0,0.0131,3217,29,0,36,200,00000101,0000000000000000,0,936,275,580,806,606,513,559,00101110,,23.89,2.20,23.0,21.04,24.9,25.2,
48.0,0.0133,3217,29,0,36,200,00000101,0000000000000000,0,936,275,580,807,606,513,559,00101110,,23.89,2.20,23.0,21.06,24.9,25.2,
49.0,0.0136,3217,29,0,36,200,00000101,0000000000000000,0,934,274,580,807,606,513,559,00101110,,23.84,2.19,23.0,21.06,24.9,25.2,
50.0,0.0139,3217,29,0,36,200,00000101,0000000000000000,0,935,275,580,808,606,513,559,00101110,,23.87,2.20,23.0,21.09,24.9,25.2,
51.0,0.0142,3217,29,0,36,200,00000101,0000000000000000,0,936,275,580,808,606,513,559,00101110,,23.89,2.20,23.0,21.09,24.9,25.2,
52.0,0.0144,3217,29,0,36,200,00000101,0000000000000000,0,935,275,580,808,606,513,559,00101110,,23.87,2.20,23.0,21.09,24.9,25.2,
53.0,0.0147,3217,29,0,36,200,00000101,0000000000000000,0,936,274,580,809,606,513,559,00101110,,23.89,2.19,23.0,21.12,24.9,25.2,
54.0,0.0150,3217,29,0,36,200,00000101,0000000000000000,0,936,275,580,809,606,513,559,00101110,,23.89,2.20,23.0,21.12,24.9,25.2,
55.0,0.0153,3217,29,0,36,200,00000101,0000000000000000,0,935,275,580,810,606,514,558,00101110,,23.87,2.20,23.0,21.14,24.9,25.3,
56.0,0.0156,3217,29,0,36,200,00000101,0000000000000000,0,936,275,580,810,606,513,558,00101110,,23.89,2.20,23.0,21.14,24.9,25.3,
57.0,0.0158,3217,29,0,36,200,00000101,0000000000000000,0,936,274,580,810,607,513,558,00101110,,23.89,2.19,23.0,21.14,24.8,25.3,
58.0,0.0161,3217,29,0,36,200,00000101,0000000000000000,0,936,274,580,811,607,514,558,00101110,,23.89,2.19,23.0,21.17,24.8,25.3,
59.0,0.0164,3217,29,0,36,200,00000101,0000000000000000,0,936,275,579,811,607,513,558,00101110,,23.89,2.20,23.1,21.17,24.8,25.3,
60.0,0.0167,3217,29,0,36,200,00000101,0000000000000000,0,935,274,579,811,607,513,558,00101110,,23.87,2.19,23.1,21.17,24.8,25.3,
61.0,0.0169,3217,29,0,36,200,00000101,0000000000000000,0,936,275,579,812,607,513,558,00101110,,23.89,2.20,23.1,21.20,24.8,25.3,
62.0,0.0172,3217,29,0,36,200,00000101,0000000000000000,0,936,275,579,812,607,513,558,00101110,,23.89,2.20,23.1,21.20,24.8,25.3,
63.0,0.0175,3217,29,0,36,200,00000101,0000000000000000,0,935,275,579,812,607,513,558,00101110,,23.87,2.20,23.1,21.20,24.8,25.3,
64.0,0.0178,3217,29,0,35,200,00000101,0000000000000000,0,936,275,579,813,607,513,558,00101110,,23.89,2.20,23.1,21.22,24.8,25.3,
65.0,0.0181,3217,29,0,35,200,00000101,0000000000000000,0,936,275,579,813,607,513,558,00101110,,23.89,2.20,23.1,21.22,24.8,25.3,
66.0,0.0183,3217,29,0,35,200,00000101,0000000000000000,0,936,275,579,813,607,513,558,00101110,,23.89,2.20,23.1,21.22,24.8,25.3,
67.0,0.0186,3217,29,0,35,200,00000101,0000000000000000,0,935,275,579,813,608,513,558,00101110,,23.87,2.20,23.1,21.22,24.7,25.3,
68.0,0.0189,3217,29,0,35,200,00000101,0000000000000000,0,935,275,579,814,607,513,558,00101110,,23.87,2.20,23.1,21.25,24.8,25.3,
69.0,0.0192,3217,29,0,35,200,00000101,0000000000000000,0,935,275,579,814,608,513,558,00101110,,23.87,2.20,23.1,21.25,24.7,25.3,
70.0,0.0194,3217,29,0,35,200,00000101,0000000000000000,0,935,275,579,815,608,513,557,00101110,,23.87,2.20,23.1,21.27,24.7,25.4,
71.0,0.0197,3217,29,0,35,200,00000101,0000000000000000,0,935,275,579,815,608,513,558,00101110,,23.87,2.20,23.1,21.27,24.7,25.3,
72.0,0.0200,3217,29,0,35,200,00000101,0000000000000000,0,935,275,579,816,608,513,557,00101110,,23.87,2.20,23.1,21.30,24.7,25.4,
73.0,0.0203,3217,29,0,35,200,00000101,0000000000000000,0,936,275,579,815,608,513,557,00101110,,23.89,2.20,23.1,21.27,24.7,25.4,
74.0,0.0206,3217,29,0,35,200,00000101,0000000000000000,0,936,274,578,816,608,513,557,00101110,,23.89,2.19,23.2,21.30,24.7,25.4,
75.0,0.0208,3217,29,0,35,200,00000101,0000000000000000,0,935,274,578,816,608,513,557,00101110,,23.87,2.19,23.2,21.30,24.7,25.4,
76.0,0.0211,3217,29,0,35,200,00000101,0000000000000000,0,936,275,578,816,608,513,557,00101110,,23.89,2.20,23.2,21.30,24.7,25.4,
77.0,0.0214,3217,29,0,35,200,00000101,0000000000000000,0,936,275,578,817,608,513,557,00101110,,23.89,2.20,23.2,21.33,24.7,25.4,
78.0,0.0217,3217,29,0,35,200,00000101,0000000000000000,0,936,274,578,817,608,513,557,00101110,,23.89,2.19,23.2,21.33,24.7,25.4,
79.0,0.0219,3217,29,0,35,200,00000101,0000000000000000,0,936,275,578,818,609,513,557,00101110,,23.89,2.20,23.2,21.35,24.6,25.4,
80.0,0.0222,3217,29,0,35,200,00000101,0000000000000000,0,935,275,578,818,608,513,557,00101110,,23.87,2.20,23.2,21.35,24.7,25.4,
81.0,0.0225,3217,29,0,35,200,00000101,0000000000000000,0,935,275,578,818,608,513,557,00101110,,23.87,2.20,23.2,21.35,24.7,25.4,
82.0,0.0228,3217,29,0,35,200,00000101,0000000000000000,0,935,275,578,818,609,513,557,00101110,,23.87,2.20,23.2,21.35,24.6,25.4,
83.0,0.0231,3217,29,0,35,200,00000101,0000000000000000,0,935,275,578,818,609,513,557,00101110,,23.87,2.20,23.2,21.35,24.6,25.4,
84.0,0.0233,3217,29,0,35,200,00000101,0000000000000000,0,936,275,578,819,609,513,557,00101110,,23.89,2.20,23.2,21.38,24.6,25.4,
85.0,0.0236,3217,29,0,35,200,00000101,0000000000000000,0,936,274,578,819,609,513,557,00101110,,23.89,2.19,23.2,21.38,24.6,25.4,
86.0,0.0239,3217,29,0,35,200,00000101,0000000000000000,0,935,274,578,819,609,513,557,00101110,,23.87,2.19,23.2,21.38,24.6,25.4,
87.0,0.0242,3217,29,0,34,200,00000101,0000000000000000,0,936,274,578,820,609,514,557,00101110,,23.89,2.19,23.2,21.40,24.6,25.4,
88.0,0.0244,3217,29,0,34,200,00000101,0000000000000000,0,935,275,578,820,609,513,557,00101110,,23.87,2.20,23.2,21.40,24.6,25.4,
89.0,0.0247,3217,29,0,34,200,00000101,0000000000000000,0,936,275,578,820,609,513,556,00101110,,23.89,2.20,23.2,21.40,24.6,25.5,
90.0,0.0250,3217,29,0,34,200,00000101,0000000000000000,0,936,275,578,820,609,513,556,00101110,,23.89,2.20,23.2,21.40,24.6,25.5,
91.0,0.0253,3217,29,0,34,200,00000101,0000000000000000,0,937,275,578,821,609,513,556,00101110,,23.92,2.20,23.2,21.43,24.6,25.5,
92.0,0.0256,3217,29,0,34,200,00000101,0000000000000000,0,936,274,578,821,609,513,556,00101110,,23.89,2.19,23.2,21.43,24.6,25.5,
93.0,0.0258,3217,29,0,34,200,00000101,0000000000000000,0,936,275,577,821,609,513,556,00101110,,23.89,2.20,23.3,21.43,24.6,25.5,
94.0,0.0261,3217,29,0,34,200,00000101,0000000000000000,0,936,274,577,821,609,513,556,00101110,,23.89,2.19,23.3,21.43,24.6,25.5,
95.0,0.0264,3217,29,0,34,200,00000101,0000000000000000,0,936,275,577,821,610,513,556,00101110,,23.89,2.20,23.3,21.43,24.5,25.5,
96.0,0.0267,3217,29,0,34,200,00000101,0000000000000000,0,936,274,577,822,610,513,556,00101110,,23.89,2.19,23.3,21.46,24.5,25.5,
97.0,0.0269,3217,29,0,34,200,00000101,0000000000000000,0,935,275,577,822,610,513,556,00101110,,23.87,2.20,23.3,21.46,24.5,25.5,
98.0,0.0272,3217,29,0,34,200,00000101,0000000000000000,0,937,275,577,822,610,513,556,00101110,,23.92,2.20,23.3,21.46,24.5,25.5,
99.0,0.0275,3217,29,0,34,200,00000101,0000000000000000,0,936,274,577,822,610,513,556,00101110,,23.89,2.19,23.3,21.46,24.5,25.5,
100.0,0.0278,3217,29,0,34,200,00000101,0000000000000000,0,936,275,577,823,610,513,556,00101110,,23.89,2.20,23.3,21.48,24.5,25.5,
101.0,0.0281,3217,29,0,34,200,00000101,0000000000000000,0,936,275,577,823,610,513,556,00101110,,23.89,2.20,23.3,21.48,24.5,25.5,
102.0,0.0283,3217,29,0,34,200,00000101,0000000000000000,0,935,274,577,823,610,513,556,00101110,,23.87,2.19,23.3,21.48,24.5,25.5,
103.0,0.0286,3217,29,0,34,200,00000101,0000000000000000,0,935,274,577,823,610,513,555,00101110,,23.87,2.19,23.3,21.48,24.5,25.6,
104.0,0.0289,3217,29,0,34,200,00000101,0000000000000000,0,936,275,577,823,610,513,555,00101110,,23.89,2.20,23.3,21.48,24.5,25.6,
105.0,0.0292,3217,29,0,34,200,00000101,0000000000000000,0,934,274,577,824,610,513,555,00101110,,23.84,2.19,23.3,21.51,24.5,25.6,
106.0,0.0294,3217,29,0,34,200,00000101,0000000000000000,0,937,275,577,824,610,514,556,00101110,,23.92,2.20,23.3,21.51,24.5,25.5,
107.0,0.0297,3217,29,0,34,200,00000101,0000000000000000,0,936,275,577,824,610,513,555,00101110,,23.89,2.20,23.3,21.51,24.5,25.6,
108.0,0.0300,3217,29,0,34,200,00000101,0000000000000000,0,935,275,577,824,611,513,555,00101110,,23.87,2.20,23.3,21.51,24.4,25.6,
109.0,0.0303,3217,29,0,34,200,00000101,0000000000000000,0,935,275,577,824,610,513,555,00101110,,23.87,2.20,23.3,21.51,24.5,25.6,
110.0,0.0306,3217,29,0,34,200,00000101,0000000000000000,0,936,274,576,825,611,513,555,00101110,,23.89,2.19,23.4,21.53,24.4,25.6,
111.0,0.0308,3217,29,0,34,200,00000101,0000000000000000,0,935,275,576,825,610,513,555,00101110,,23.87,2.20,23.4,21.53,24.5,25.6,
112.0,0.0311,3217,29,0,34,200,00000101,0000000000000000,0,936,275,576,825,610,513,555,00101110,,23.89,2.20,23.4,21.53,24.5,25.6,
113.0,0.0314,3217,29,0,34,200,00000101,0000000000000000,0,936,274,576,825,611,513,555,00101110,,23.89,2.19,23.4,21.53,24.4,25.6,
114.0,0.0317,3217,29,0,34,200,00000101,0000000000000000,0,935,275,576,825,611,513,555,00101110,,23.87,2.20,23.4,21.53,24.4,25.6,
115.0,0.0319,3217,29,0,34,200,00000101,0000000000000000,0,936,275,576,825,611,513,555,00101110,,23.89,2.20,23.4,21.53,24.4,25.6,
116.0,0.0322,3217,29,0,34,200,00000101,0000000000000000,0,935,274,576,826,611,514,555,00101110,,23.87,2.19,23.4,21.56,24.4,25.6,
117.0,0.0325,3217,29,0,34,200,00000101,0000000000000000,0,935,275,576,826,611,513,555,00101110,,23.87,2.20,23.4,21.56,24.4,25.6,
118.0,0.0328,3217,29,0,34,200,00000101,0000000000000000,0,936,274,576,826,611,513,555,00101110,,23.89,2.19,23.4,21.56,24.4,25.6,
119.0,0.0331,3217,29,0,34,200,00000101,0000000000000000,0,936,274,576,826,611,514,555,00101110,,23.89,2.19,23.4,21.56,24.4,25.6,
120.0,0.0333,3217,29,0,34,200,00000101,0000000000000000,0,936,275,576,826,611,513,555,00101110,,23.89,2.20,23.4,21.56,24.4,25.6,
121.0,0.0336,3217,29,0,34,200,00000101,0000000000000000,0,936,275,576,826,612,513,555,00101110,,23.89,2.20,23.4,21.56,24.3,25.6,
122.0,0.0339,3217,29,0,34,200,00000101,0000000000000000,0,935,274,575,827,611,513,554,00101110,,23.87,2.19,23.5,21.59,24.4,25.7,
123.0,0.0342,3217,29,0,34,200,00000101,0000000000000000,0,936,275,575,827,611,513,554,00101110,,23.89,2.20,23.5,21.59,24.4,25.7,
124.0,0.0344,3217,29,0,34,200,00000101,0000000000000000,0,936,275,575,827,611,513,555,00101110,,23.89,2.20,23.5,21.59,24.4,25.6,
125.0,0.0347,3217,29,0,34,200,00000101,0000000000000000,0,936,274,575,827,612,513,554,00101110,,23.89,2.19,23.5,21.59,24.3,25.7,
126.0,0.0350,3217,29,0,34,200,00000101,0000000000000000,0,935,275,575,827,612,513,554,00101110,,23.87,2.20,23.5,21.59,24.3,25.7,
127.0,0.0353,3217,29,0,34,200,00000101,0000000000000000,0,935,275,575,827,612,514,554,00101110,,23.87,2.20,23.5,21.59,24.3,25.7,
128.0,0.0356,3217,29,0,34,200,00000101,0000000000000000,0,936,275,575,827,611,514,554,00101110,,23.89,2.20,23.5,21.59,24.4,25.7,
129.0,0.0358,3217,29,0,34,200,00000101,0000000000000000,0,935,275,575,827,612,513,554,00101110,,23.87,2.20,23.5,21.59,24.3,25.7,
130.0,0.0361,3217,29,0,33,200,00000101,0000000000000000,0,935,275,575,828,612,513,554,00101110,,23.87,2.20,23.5,21.61,24.3,25.7,
131.0,0.0364,3217,29,0,33,200,00000101,0000000000000000,0,936,275,575,828,612,513,554,00101110,,23.89,2.20,23.5,21.61,24.3,25.7,
132.0,0.0367,3217,29,0,33,200,00000101,0000000000000000,0,936,275,574,828,612,513,554,00101110,,23.89,2.20,23.6,21.61,24.3,25.7,
133.0,0.0369,3217,29,0,33,200,00000101,0000000000000000,0,935,275,575,828,612,513,554,00101110,,23.87,2.20,23.5,21.61,24.3,25.7,
134.0,0.0372,3217,29,0,33,200,00000101,0000000000000000,0,936,274,574,828,612,513,554,00101110,,23.89,2.19,23.6,21.61,24.3,25.7,
135.0,0.0375,3217,29,0,33,200,00000101,0000000000000000,0,936,274,575,828,612,513,554,00101110,,23.89,2.19,23.5,21.61,24.3,25.7,
136.0,0.0378,3217,29,0,33,200,00000101,0000000000000000,0,936,275,574,828,612,513,554,00101110,,23.89,2.20,23.6,21.61,24.3,25.7,
137.0,0.0381,3217,29,0,33,200,00000101,0000000000000000,0,935,274,574,828,612,513,554,00101110,,23.87,2.19,23.6,21.61,24.3,25.7,
138.0,0.0383,3217,29,0,33,200,00000101,0000000000000000,0,935,274,574,828,612,513,554,00101110,,23.87,2.19,23.6,21.61,24.3,25.7,
139.0,0.0386,3217,29,0,33,200,00000101,0000000000000000,0,935,274,574,828,612,513,554,00101110,,23.87,2.19,23.6,21.61,24.3,25.7,
140.0,0.0389,3217,29,0,33,200,00000101,0000000000000000,0,936,275,574,828,612,513,554,00101110,,23.89,2.20,23.6,21.61,24.3,25.7,
141.0,0.0392,3217,29,0,33,200,00000101,0000000000000000,0,936,275,574,828,612,513,554,00101110,,23.89,2.20,23.6,21.61,24.3,25.7,
142.0,0.0394,3217,29,0,33,200,00000101,0000000000000000,0,936,275,574,829,612,513,554,00101110,,23.89,2.20,23.6,21.64,24.3,25.7,
143.0,0.0397,3217,29,0,33,200,00000101,0000000000000000,0,936,274,574,829,612,513,554,00101110,,23.89,2.19,23.6,21.64,24.3,25.7,
144.0,0.0400,3217,29,0,33,200,00000101,0000000000000000,0,936,275,574,829,613,513,553,00101110,,23.89,2.20,23.6,21.64,24.2,25.8,
145.0,0.0403,3217,29,0,33,200,00000101,0000000000000000,0,935,274,573,829,613,514,554,00101110,,23.87,2.19,23.7,21.64,24.2,25.7,
146.0,0.0406,3217,29,0,33,200,00000101,0000000000000000,0,935,275,574,829,613,513,554,00101110,,23.87,2.20,23.6,21.64,24.2,25.7,
147.0,0.0408,3217,29,0,33,200,00000101,0000000000000000,0,936,275,574,829,613,514,554,00101110,,23.89,2.20,23.6,21.64,24.2,25.7,
148.0,0.0411,3217,29,0,33,200,00000101,0000000000000000,0,936,275,574,829,613,513,554,00101110,,23.89,2.20,23.6,21.64,24.2,25.7,
149.0,0.0414,3217,29,0,33,200,00000101,0000000000000000,0,936,274,573,829,613,513,553,00101110,,23.89,2.19,23.7,21.64,24.2,25.8,
150.0,0.0417,3217,29,0,33,200,00000101,0000000000000000,0,935,274,573,829,613,514,553,00101110,,23.87,2.19,23.7,21.64,24.2,25.8,
151.0,0.0419,3217,29,0,33,200,00000101,0000000000000000,0,935,274,573,829,613,513,553,00101110,,23.87,2.19,23.7,21.64,24.2,25.8,
152.0,0.0422,3217,29,0,33,200,00000101,0000000000000000,0,936,274,573,829,613,513,553,00101110,,23.89,2.19,23.7,21.64,24.2,25.8,
153.0,0.0425,3217,29,0,33,200,00000101,0000000000000000,0,935,275,573,829,613,513,553,00101110,,23.87,2.20,23.7,21.64,24.2,25.8,
154.0,0.0428,3217,29,0,33,200,00000101,0000000000000000,0,935,275,573,830,613,513,553,00101110,,23.87,2.20,23.7,21.67,24.2,25.8,
155.0,0.0431,3217,29,0,33,200,00000101,0000000000000000,0,936,275,573,830,613,513,553,00101110,,23.89,2.20,23.7,21.67,24.2,25.8,
156.0,0.0433,3217,29,0,33,200,00000101,0000000000000000,0,935,274,573,829,613,513,553,00101110,,23.87,2.19,23.7,21.64,24.2,25.8,
157.0,0.0436,3217,29,0,33,200,00000101,0000000000000000,0,936,275,573,830,613,513,553,00101110,,23.89,2.20,23.7,21.67,24.2,25.8,
158.0,0.0439,3217,29,0,33,200,00000101,0000000000000000,0,936,275,573,830,613,513,553,00101110,,23.89,2.20,23.7,21.67,24.2,25.8,
159.0,0.0442,3217,29,0,33,200,00000101,0000000000000000,0,935,274,573,830,613,513,553,00101110,,23.87,2.19,23.7,21.67,24.2,25.8,
160.0,0.0444,3217,29,0,33,200,00000101,0000000000000000,0,936,274,572,830,613,513,553,00101110,,23.89,2.19,23.8,21.67,24.2,25.8,
161.0,0.0447,3217,29,0,33,200,00000101,0000000000000000,0,935,274,572,830,614,513,553,00101110,,23.87,2.19,23.8,21.67,24.1,25.8,
162.0,0.0450,3217,29,0,33,200,00000101,0000000000000000,0,936,274,572,830,613,513,553,00101110,,23.89,2.19,23.8,21.67,24.2,25.8,
163.0,0.0453,3217,29,0,33,200,00000101,0000000000000000,0,935,274,572,830,613,513,553,00101110,,23.87,2.19,23.8,21.67,24.2,25.8,
164.0,0.0456,3217,29,0,33,200,00000101,0000000000000000,0,935,275,572,830,614,513,553,00101110,,23.87,2.20,23.8,21.67,24.1,25.8,
165.0,0.0458,3217,29,0,33,200,00000101,0000000000000000,0,936,275,572,830,614,513,553,00101110,,23.89,2.20,23.8,21.67,24.1,25.8,
166.0,0.0461,3217,29,0,33,200,00000101,0000000000000000,0,936,275,572,830,613,514,553,00101110,,23.89,2.20,23.8,21.67,24.2,25.8,
167.0,0.0464,3217,29,0,33,200,00000101,0000000000000000,0,936,275,572,830,614,513,553,00101110,,23.89,2.20,23.8,21.67,24.1,25.8,
168.0,0.0467,3217,29,0,33,200,00000101,0000000000000000,0,936,275,572,830,614,513,552,00101110,,23.89,2.20,23.8,21.67,24.1,25.9,
169.0,0.0469,3217,29,0,33,200,00000101,0000000000000000,0,935,274,572,830,614,513,552,00101110,,23.87,2.19,23.8,21.67,24.1,25.9,
170.0,0.0472,3217,29,0,33,200,00000101,0000000000000000,0,935,274,572,831,614,513,552,00101110,,23.87,2.19,23.8,21.69,24.1,25.9,
171.0,0.0475,3217,29,0,33,200,00000101,0000000000000000,0,936,275,572,830,614,513,552,00101110,,23.89,2.20,23.8,21.67,24.1,25.9,
172.0,0.0478,3217,29,0,33,200,00000101,0000000000000000,0,935,275,571,830,614,513,552,00101110,,23.87,2.20,23.9,21.67,24.1,25.9,
173.0,0.0481,3217,29,0,33,200,00000101,0000000000000000,0,935,275,571,830,614,513,552,00101110,,23.87,2.20,23.9,21.67,24.1,25.9,
174.0,0.0483,3217,29,0,33,200,00000101,0000000000000000,0,936,274,571,831,614,513,552,00101110,,23.89,2.19,23.9,21.69,24.1,25.9,
175.0,0.0486,3217,29,0,33,200,00000101,0000000000000000,0,935,275,571,831,614,513,552,00101110,,23.87,2.20,23.9,21.69,24.1,25.9,
176.0,0.0489,3217,29,0,33,200,00000101,0000000000000000,0,936,275,571,831,614,513,552,00101110,,23.89,2.20,23.9,21.69,24.1,25.9,
177.0,0.0492,3217,29,0,33,200,00000101,0000000000000000,0,936,274,571,831,614,513,552,00101110,,23.89,2.19,23.9,21.69,24.1,25.9,
178.0,0.0494,3217,29,0,33,200,00000101,0000000000000000,0,935,275,571,831,614,513,552,00101110,,23.87,2.20,23.9,21.69,24.1,25.9,
