Derived Data
Parameter,Scan 36,
Date/Time,2/15/2018 1:27:38 PM,
Radiant Flux (Watts),2.806E01,
Luminous Flux (lumens),9.625E03,
Scotopic Luminous Flux (lm'),1.608E04,
Chromaticity x coord,0.3541,
Chromaticity y coord,0.3676,
Chromaticity u coord,0.2113,
Chromaticity v coord,0.3291,
Delta uv,0.0042,
Chromaticity u' coord,0.2113,
Chromaticity v' coord,0.4936,
Peak Wavelength (nm),447.5,
Center Wavelength (nm),447.2,
Centroid Wavelength (nm),552.9,
Dominant Wavelength (nm),572.1,
Full Width Half Max Bandwidth (nm),17.3,
Excitation Purity (%),16.6,
Correlated Color Temperature (deg. K),4741.0,
Luminous Efficacy (lm/W),,
SDCM, Daylight,
Correlation,0.0054,
Correlation Coeficient,0.00443045907093383,
Color Rendering Index Average (RA),70.5972862145895,
Color Rendering Index (R1),68.1,
Color Rendering Index (R2),74.9,
Color Rendering Index (R3),79.2,
Color Rendering Index (R4),71.3,
Color Rendering Index (R5),67.8,
Color Rendering Index (R6),64.6,
Color Rendering Index (R7),81.4,
Color Rendering Index (R8),57.6,
Color Rendering Index (R9),-27.1,
Color Rendering Index (R10),39.6,
Color Rendering Index (R11),66.7,
Color Rendering Index (R12),34.5,
Color Rendering Index (R13),68.6,
Color Rendering Index (R14),88.1,
Measured DUT Current (A),N/A,
Measured DUT Voltage (V),N/A,
 
Spectral Data
Wavelength ,Scan36,
350,0.00234017127032965
351,0.000589123732779979
352,0.000755830476682663
353,0.00337658482196013
354,-0.00102789780846532
355,-0.00041385838253854
356,0.00111646382505423
357,0.000410333461960634
358,0.00170451636432972
359,0.000924190573732712
360,0.00104314066193932
361,0.000662187730750622
362,0.00101363680183257
363,0.000678389019444575
364,0.000430604175760126
365,-0.00127656503324512
366,0.000509591025749187
367,0.00038219703906174
368,0.00100773081886547
369,-0.000146510031843993
370,0.000302774869069732
371,0.000865319296125481
372,-0.00052056112394623
373,0.00021987440942828
374,0.000254207507841765
375,0.00135540607578224
376,-4.72871190103046E-05
377,5.24756234923105E-05
378,0.000298534901338468
379,-0.000446582686789052
380,0.000512601285615087
381,0.000796894486199775
382,0.000247133974865379
383,0.000663210952226336
384,0.000604509081172056
385,0.00123175438729838
386,0.00103744772007355
387,0.00100469105115561
388,0.000820449782775609
389,0.000383550005740262
390,0.000264287862829779
391,0.000277073098543155
392,0.00055863697229329
393,0.00091788927121796
394,0.000681655590365194
395,0.000242495736389594
396,-0.000186903391008112
397,0.00136003595767787
398,0.0010599143387062
399,0.000731289454386019
400,0.00110616934662353
401,0.000874749603416592
402,0.00134413505705423
403,0.00102405913558192
404,0.000563876940376451
405,0.000720481985928484
406,0.00192082835166967
407,0.00160890878961079
408,0.00178193450239869
409,0.00289268778506979
410,0.00277986829092422
411,0.00355854009977815
412,0.00402044411819815
413,0.00496209450007215
414,0.00589052595021724
415,0.00668134156721433
416,0.00714751845343272
417,0.00933577209827247
418,0.0106908609713956
419,0.011798252642344
420,0.0135661016628773
421,0.0164801397847182
422,0.018277322381762
423,0.0209916514478875
424,0.025374967318616
425,0.0278217789291815
426,0.0323304143101045
427,0.0362243672713634
428,0.0400410629942375
429,0.0453864510276765
430,0.0516058041317189
431,0.0570439323158967
432,0.0636199220749638
433,0.0710119231453054
434,0.0765510465441531
435,0.0861229566170724
436,0.0989577502412475
437,0.111088324115722
438,0.12250355165763
439,0.141104206144896
440,0.161770114123939
441,0.177557386970778
442,0.197608374275112
443,0.218685436784712
444,0.236289807690745
445,0.250295142062937
446,0.253706478603304
447,0.266401097114297
448,0.263104464510463
449,0.257006803134456
450,0.245756833629577
451,0.2210468001782
452,0.205863348340614
453,0.182475192175865
454,0.160787228546262
455,0.145849460465771
456,0.129081133967984
457,0.113957354518718
458,0.10825709392494
459,0.0990869052868225
460,0.0928992441396373
461,0.0860544209068647
462,0.081250513286924
463,0.0734779964827227
464,0.0707125749574593
465,0.0632824522724257
466,0.0587987946564382
467,0.0536114707939456
468,0.0488726818166311
469,0.043031273457133
470,0.0397933176147298
471,0.0367453837367763
472,0.0332438947590847
473,0.0304827247816232
474,0.0288676936403483
475,0.0274095020575681
476,0.0260893492813015
477,0.0247217497477082
478,0.0243618582266988
479,0.0234167038022076
480,0.022566071779832
481,0.0226709230228432
482,0.0221159056667143
483,0.0216586730694014
484,0.0214218244973815
485,0.0218598848184388
486,0.0221943448198713
487,0.0224157065406212
488,0.0232594698550988
489,0.0240174416003104
490,0.0252174992169184
491,0.0261450489191042
492,0.027314582010591
493,0.0293689649688595
494,0.0311965857596664
495,0.0335772431903572
496,0.0363857406901706
497,0.0388451415093389
498,0.0412079915571785
499,0.0440366527839948
500,0.0474680932128652
501,0.0501248089209536
502,0.0542551293126538
503,0.0574282433183326
504,0.0606513672798713
505,0.0643920554300665
506,0.0683415578510192
507,0.0728903423383196
508,0.0762737524433725
509,0.079946138596886
510,0.0843368764083445
511,0.0880634424707963
512,0.0913304623148767
513,0.0952709464496522
514,0.0987187116983964
515,0.10216482191939
516,0.105601745507236
517,0.110306114147898
518,0.112418504109985
519,0.11553005382589
520,0.118152912599382
521,0.121131375263517
522,0.124483542977576
523,0.127215421051537
524,0.128518826185041
525,0.131878884362351
526,0.133679639519147
527,0.135211563540071
528,0.137685820194221
529,0.137603501736658
530,0.14039488230052
531,0.142490999345647
532,0.142270209754458
533,0.144582148484926
534,0.146099220491376
535,0.147428430647234
536,0.148644605125582
537,0.149573400397302
538,0.150182734336346
539,0.152476392742771
540,0.152507120604068
541,0.154057443776547
542,0.154190955969632
